PGC_name         cz      redshift   nedname 
PGC046868        7320     0.02442    NGC_5132
PGC046882        2878    0.009601   UGC_08436
PGC046906        5210     0.01738    NGC_5141
PGC046919        5617     0.01874    NGC_5142
PGC046952        1519    0.005067   UGC_08441
PGC047011        5652     0.01885    NGC_5149
PGC047020        1170    0.003903    UGCA_357
PGC047027        1088    0.003629    NGC_5147
PGC047041        5579     0.01861    NGC_5154
PGC047053        1212    0.004042   UGC_08449
PGC047058        4696     0.01566 CGCG_016-070
PGC047060        6714      0.0224    NGC_5148
PGC047093        5275      0.0176   UGC_08451
PGC047096        8922     0.02976    NGC_5163
PGC047122        7060     0.02355   UGC_08452
PGC047124        7218     0.02408    NGC_5164
PGC047131        7322     0.02442    NGC_5157
PGC047162        7119     0.02375   UGC_08456
PGC047178        9916     0.03308   UGC_08462
PGC047189        6596       0.022   UGC_08467
PGC047231        2436    0.008126    NGC_5169
PGC047234        4647      0.0155    NGC_5166
PGC047235        6283     0.02096    NGC_5159
PGC047238        2433    0.008116   UGC_08464
PGC047254        7352     0.02452   UGC_08466
PGC047257        2419    0.008069    NGC_5173
PGC047270        2719    0.009069     IC_4263
PGC047318        6624      0.0221   UGC_08472
PGC047339        6878     0.02294    NGC_5171
PGC047346        6835      0.0228    NGC_5162
PGC047349        3277     0.01093   UGC_08474
PGC047354        3230     0.01077   UGC_08473
PGC047358        6201     0.02068    NGC_5178
PGC047368         201     0.00067    NGC_5204
PGC047369        7423     0.02476   UGC_08484
PGC047371        1303    0.004346   UGC_08489
PGC047404         463    0.001544 MESSIER_051a
PGC047415        6752     0.02252   UGC_08486
PGC047422        7372     0.02459    NGC_5185
PGC047432        4290     0.01431    NGC_5183
PGC047438        3991     0.01331    NGC_5184
PGC047441        2533    0.008449    NGC_5198
PGC047455         991    0.003306   UGC_08509
PGC047462        7320     0.02442   UGC_08498
PGC047469        4904     0.01636   UGC_08506
PGC047490        4662     0.01555   UGC_08503
PGC047495          62    0.000207   UGC_08508
PGC047503       10818     0.03608    NGC_5192
PGC047512        1980    0.006603   UGC_08514
PGC047537       14368     0.04793   UGC_08510
PGC047540        6490     0.02165    NGC_5196
PGC047564        6253     0.02086     IC_0892
PGC047566        6073     0.02026     IC_0893
PGC047579        6875     0.02293   UGC_08515
PGC047589        6481     0.02162    NGC_5202
PGC047598        2939    0.009804    NGC_5216
PGC047603        2933    0.009783    NGC_5218
PGC047612        7651     0.02552    NGC_5207
PGC047634       -9999      -99.99   UGC_08524
PGC047637        6761     0.02255    NGC_5208
PGC047641        3277     0.01093   UGC_08521
PGC047654        7049     0.02351    NGC_5209
PGC047658       -9999      -99.99    UGCA_361
PGC047675        8077     0.02694    NGC_5214
PGC047678        6866      0.0229    NGC_5210
PGC047680        4267     0.01423 CGCG_017-017
PGC047709        3713     0.01239    NGC_5211
PGC047718        1262     0.00421   UGC_08538
PGC047794        6590     0.02198     IC_0896
PGC047809        5524     0.01843   UGC_08554
PGC047812       10294     0.03434   UGC_08549
PGC047822        7205     0.02403    NGC_5223
PGC047837        7706      0.0257    NGC_5228
PGC047842        6871     0.02292 NGC_5213/NED02
PGC047853         235    0.000784    NGC_5238
PGC047855        7069     0.02358     IC_0900
PGC047867        4962     0.01655   UGC_08560
PGC047869        6979     0.02328    NGC_5221
PGC047872        7120     0.02375   UGC_08561
PGC047873        6247     0.02084   UGC_08564
PGC047895        7936     0.02647    NGC_5233
PGC047896        7638     0.02548   UGC_08567
PGC047904        2637    0.008796   UGC_08577
PGC047915        5240     0.01748    NGC_5227
PGC047929       -9999        -100   UGC_08569
PGC047932        6852     0.02286    NGC_5230
PGC047935        7464      0.0249     IC_4302
PGC047939        6793     0.02266   UGC_08572
PGC047947        1163    0.003879   UGC_08575
PGC047951        1447    0.004827   UGC_08588
PGC047953        6523     0.02176    NGC_5231
PGC047961        7511     0.02505   UGC_08583
PGC047971        2234    0.007452    NGC_5240
PGC047980        7613     0.02539     IC_4304
PGC047985        1618    0.005397     IC_0902
PGC047988        3076     0.01026   UGC_08604
PGC047996        7572     0.02526   UGC_08590
PGC048012        2434    0.008119   UGC_08597
PGC048047        7275     0.02427   UGC_08600
PGC048053        3032     0.01011   UGC_08602
PGC048064        2640    0.008806   UGC_08611
PGC048072        3004     0.01002   UGC_08605
PGC048080        7758     0.02588   UGC_08609
PGC048084        3004     0.01002   UGC_08608
PGC048101        6116      0.0204   UGC_08607
PGC048105       11392       0.038   UGC_08610
PGC048122        1045    0.003487   UGC_08614
PGC048127        6071     0.02025   UGC_08620
PGC048128        6932     0.02312    NGC_5246
PGC048130        1151    0.003839    NGC_5248
PGC048184        7138     0.02381   UGC_08623
PGC048185        7354     0.02453   UGC_08627
PGC048189        6888     0.02298    NGC_5252
PGC048202        7101     0.02369   UGC_08626
PGC048207        3726     0.01243     IC_0903
PGC048212        1021    0.003406   UGC_08629
PGC048217        6752     0.02252     IC_0904
PGC048246        6865      0.0229   UGC_08631
PGC048251        7109     0.02371   UGC_08633
PGC048259        1690    0.005637   UGC_08639
PGC048270        9749     0.03252   UGC_08636
PGC048273       -9999      -99.99   UGC_08635
PGC048277        9397     0.03134   UGC_08649
PGC048285       10696     0.03568   UGC_08640
PGC048291        2420    0.008071   UGC_08642
PGC048294        6970     0.02325   UGC_08637
PGC048318         747    0.002492   UGC_08647
PGC048327       10120     0.03376   UGC_08646
PGC048330        6798     0.02268    NGC_5257
PGC048338        6757     0.02254    NGC_5258
PGC048358        6918     0.02308   UGC_08650
PGC048366       10619     0.03542   UGC_08653
PGC048388        5037      0.0168   UGC_08659
PGC048392        2029    0.006768  Holmberg_V
PGC048393        5913     0.01972    NGC_5267
PGC048421        7014      0.0234   UGC_08657
PGC048441        2022    0.006743   UGC_08662
PGC048453        7168     0.02391   UGC_08660
PGC048465        1368    0.004563   UGC_08667
PGC048468        6975     0.02327   UGC_08663
PGC048473        7541     0.02515    NGC_5278
PGC048482        7580     0.02528    NGC_5279
PGC048497        2231    0.007442   UGC_08676
PGC048521        1064    0.003549    NGC_5273
PGC048525        3419      0.0114   UGC_08679
PGC048527        7051     0.02352    NGC_5270
PGC048534        2195    0.007322   UGC_08684
PGC048542        5434     0.01813    NGC_5276
PGC048557         652    0.002175   UGC_08683
PGC048558        7306     0.02437   UGC_08681
PGC048597       10437     0.03481   UGC_08685
PGC048675        6838     0.02281   UGC_08689
PGC048684       11819     0.03942   UGC_08692
PGC048688       21660     0.07225    NGC_5285
PGC048693        6938     0.02314   UGC_08690
PGC048756        3774     0.01259   UGC_08698
PGC048767        2573    0.008583    NGC_5290
PGC048777        8411     0.02806   UGC_08702
PGC048784       10528     0.03512   UGC_08704
PGC048801       11984     0.03997   UGC_08707
PGC048811        2254    0.007519    NGC_5296
PGC048815        2409    0.008036    NGC_5297
PGC048816        1503    0.005014    NGC_5301
PGC048823        2044    0.006818   UGC_08714
PGC048860        2041    0.006808    NGC_5308
PGC048862        4956     0.01653   UGC_08713
PGC048869        4517     0.01507   UGC_08715
PGC048884        4668     0.01557   UGC_08717
PGC048897        2617    0.008729   UGC_08721
PGC048930        5658     0.01887    NGC_5305
PGC048947        9204      0.0307   UGC_08734
PGC048952        8220     0.02742   UGC_08730
PGC048959        1171    0.003906    NGC_5300
PGC048989        2338    0.007799   UGC_08733
PGC049011        2698       0.009    NGC_5311
PGC049030        1739      0.0058   UGC_08743
PGC049044        1754    0.005851    NGC_5322
PGC049049       22626     0.07547   UGC_08738
PGC049062        2263    0.007549   UGC_08742
PGC049067        7034     0.02346   UGC_08740
PGC049069        2538    0.008466    NGC_5313
PGC049092        2133    0.007115    UGCA_374
PGC049112        2619    0.008736    NGC_5320
PGC049138        1354    0.004516   UGC_08756
PGC049139        4329     0.01444 NGC_5318/NED01
PGC049141        6332     0.02112   UGC_08754
PGC049145        9242     0.03083   UGC_08753
PGC049146        2530     0.00844     IC_4336
PGC049157        2520    0.008406    NGC_5326
PGC049158         192    0.000639   UGC_08760
PGC049174        9217     0.03074   UGC_08770
PGC049192        2249    0.007502    NGC_5342
PGC049204        6997     0.02334     IC_0944
PGC049227       19802     0.06605   UGC_08769
PGC049234        4364     0.01456    NGC_5327
PGC049244        6837     0.02281     IC_0946
PGC049248        7109     0.02371    NGC_5329
PGC049250        2336    0.007792    NGC_5336
PGC049264        9906     0.03304    NGC_5331
PGC049281        6912     0.02306     IC_0948
PGC049287        4443     0.01482     IC_0947
PGC049289        9060     0.03022   UGC_08788
PGC049294        2433    0.008116   UGC_08793
PGC049299        2275    0.007589   UGC_08798
PGC049301        2302    0.007679   UGC_08795
PGC049303        4355     0.01453   UGC_08787
PGC049306        7269     0.02425   UGC_08786
PGC049308        1386    0.004623    NGC_5334
PGC049310        4650     0.01551    NGC_5335
PGC049322        2519    0.008402    NGC_5346
PGC049333       12353      0.0412   UGC_08802
PGC049335        5073     0.01692   UGC_08796
PGC049336        5738     0.01914    NGC_5349
PGC049337        3512     0.01171   UGC_08806
PGC049342        2335    0.007789    NGC_5347
PGC049343        1047    0.003491   UGC_08799
PGC049347        2321    0.007742    NGC_5350
PGC049353         816    0.002722    NGC_5338
PGC049359        3610     0.01204    NGC_5351
PGC049362        7098     0.02368   UGC_08801
PGC049370        7968     0.02658    NGC_5352
PGC049373        4640     0.01548     IC_0952
PGC049380        2344    0.007819    NGC_5355
PGC049389        2401    0.008009    NGC_5358
PGC049391        4609     0.01537   UGC_08816
PGC049399        5452     0.01819   UGC_08818
PGC049408        3057      0.0102    NGC_5370
PGC049411        1451     0.00484    NGC_5348
PGC049415        7186     0.02397    NGC_5345
PGC049422        7799     0.02602   UGC_08829
PGC049431        4656     0.01553    NGC_5368
PGC049434        5534     0.01846   UGC_08827
PGC049448         144     0.00048 Holmberg_IV
PGC049452         227    0.000756   UGC_08833
PGC049464        2175    0.007255    NGC_5362
PGC049468        1374    0.004583    NGC_5356
PGC049489        2075    0.006921    NGC_5376
PGC049508        1607     0.00536    NGC_5379
PGC049512        1610     0.00537   UGC_08859
PGC049519        1696    0.005657   UGC_08851
PGC049529        5984     0.01996   UGC_08854
PGC049533        7412     0.02472   UGC_08844
PGC049540        6869     0.02291     IC_0959
PGC049542        5659     0.01888   UGC_08858
PGC049548        1842    0.006144    NGC_5389
PGC049555        1241     0.00414    NGC_5364
PGC049563        1793    0.005981    NGC_5377
PGC049569        8919     0.02975    NGC_5366
PGC049571        1091    0.003638   UGC_08857
PGC049579        4892     0.01632   UGC_08861
PGC049598        3042     0.01015    NGC_5378
PGC049604        2386    0.007959    NGC_5375
PGC049605        3173     0.01058    NGC_5380
PGC049608        2074    0.006918   UGC_08876
PGC049618        2270    0.007572    NGC_5383
PGC049624        2379    0.007935   UGC_08877
PGC049634        1873    0.006248   UGC_08880
PGC049640       11061      0.0369 MRK_0280/NED01
PGC049641       11063      0.0369 MRK_0280/NED02
PGC049650        4382     0.01462    NGC_5374
PGC049654        1771    0.005907   UGC_08894
PGC049657        8593     0.02866   UGC_08879
PGC049663        1748    0.005831   UGC_08892
PGC049672        6833     0.02279   UGC_08878
PGC049677        9622     0.03209    NGC_5413
PGC049704        4278     0.01427     IC_0966
PGC049707        5102     0.01702    NGC_5384
PGC049709        3731     0.01244   UGC_08893
PGC049711        4311     0.01438    NGC_5382
PGC049719        4289     0.01431    NGC_5386
PGC049724        5188     0.01731    NGC_5387
PGC049739        3448      0.0115    NGC_5394
PGC049741        1670    0.005569   UGC_08909
PGC049747        3511     0.01171    NGC_5395
PGC049752        7252     0.02419   UGC_08897
PGC049758        7215     0.02407   UGC_08895
PGC049791        4268     0.01424   UGC_08906
PGC049792        7338     0.02448    NGC_5392
PGC049798        5550     0.01851   UGC_08913
PGC049806       10940     0.03649   UGC_08911
PGC049810        3757     0.01253    NGC_5401
PGC049814        2352    0.007845   UGC_08915
PGC049820        2746     0.00916    NGC_5403
PGC049835        5607      0.0187   UGC_08922
PGC049841        5650     0.01885   UGC_08923
PGC049846        7382     0.02462   UGC_08920
PGC049847        5202     0.01735    NGC_5406
PGC049869        7437     0.02481    NGC_5400
PGC049874        1820    0.006071    NGC_5422
PGC049881        2961    0.009877    NGC_5430
PGC049882        3597       0.012   UGC_08924
PGC049889        2074    0.006918    NGC_5425
PGC049894        1907    0.006361   UGC_08936
PGC049896        3728     0.01243   UGC_08932
PGC049925       -9999      -99.99 CGCG_074-041
PGC049956        3635     0.01212   UGC_08945
PGC049967        5821     0.01942    NGC_5411
PGC049978        7459     0.02488   UGC_08939
PGC049991        6240     0.02081    NGC_5416
PGC049993        1803    0.006014    NGC_5443
PGC049995        4879     0.01628    NGC_5417
PGC050010        4064     0.01356     IC_0970
PGC050012        4354     0.01452    NGC_5433
PGC050018        1835    0.006121   UGC_08970
PGC050028        5917     0.01974    NGC_5423
PGC050030        5873     0.01959   UGC_08951
